response,context,context/0,context/1,context/2,context/3,context/4,context/5
yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .,mein kahoon ga ke mein apni zindagi mein behtareen mumkina duniya ke liye jeena chahta hon. yeh shayad mere bachpan mein bohat ziyada video games khailnay ka nateeja hai .,"abhi, ziyada nahi. yeh ghair wazeh hai. career aik acha faal back hai kyunkay aap ko bataya jata hai ke acha matlab kya hai aur aap is ke mutabiq amal karte hain. mein apni eqdaar ki tashkeel ke amal se nahi guzra hon. aap ke baray mein kya khayaal hai ?","hahaha. .. theek hai, aisa lagta hai ke career waqai aap ke liye ahem hai. zindagi mein aap ke liye sab se ahem kya hai ?","yeh un mein se bohat ziyada hai. aap jis ki madad kar satke hain. qata nazar, mein yeh nahi kahoon ga ke mein Muajzaat par achi terhan yaqeen rakhta hon, agar mujhe aglay cycle mein taraqqi mili to mein apna khayaal badal sakta hon .","kya hamein un ki madad karni chahiye, to yeh kam bekar hai ?"
"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .,mein kahoon ga ke mein apni zindagi mein behtareen mumkina duniya ke liye jeena chahta hon. yeh shayad mere bachpan mein bohat ziyada video games khailnay ka nateeja hai .,"abhi, ziyada nahi. yeh ghair wazeh hai. career aik acha faal back hai kyunkay aap ko bataya jata hai ke acha matlab kya hai aur aap is ke mutabiq amal karte hain. mein apni eqdaar ki tashkeel ke amal se nahi guzra hon. aap ke baray mein kya khayaal hai ?","hahaha. .. theek hai, aisa lagta hai ke career waqai aap ke liye ahem hai. zindagi mein aap ke liye sab se ahem kya hai ?","yeh un mein se bohat ziyada hai. aap jis ki madad kar satke hain. qata nazar, mein yeh nahi kahoon ga ke mein Muajzaat par achi terhan yaqeen rakhta hon, agar mujhe aglay cycle mein taraqqi mili to mein apna khayaal badal sakta hon ."
un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .,mein kahoon ga ke mein apni zindagi mein behtareen mumkina duniya ke liye jeena chahta hon. yeh shayad mere bachpan mein bohat ziyada video games khailnay ka nateeja hai .,"abhi, ziyada nahi. yeh ghair wazeh hai. career aik acha faal back hai kyunkay aap ko bataya jata hai ke acha matlab kya hai aur aap is ke mutabiq amal karte hain. mein apni eqdaar ki tashkeel ke amal se nahi guzra hon. aap ke baray mein kya khayaal hai ?","hahaha. .. theek hai, aisa lagta hai ke career waqai aap ke liye ahem hai. zindagi mein aap ke liye sab se ahem kya hai ?"
"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .,mein kahoon ga ke mein apni zindagi mein behtareen mumkina duniya ke liye jeena chahta hon. yeh shayad mere bachpan mein bohat ziyada video games khailnay ka nateeja hai .,"abhi, ziyada nahi. yeh ghair wazeh hai. career aik acha faal back hai kyunkay aap ko bataya jata hai ke acha matlab kya hai aur aap is ke mutabiq amal karte hain. mein apni eqdaar ki tashkeel ke amal se nahi guzra hon. aap ke baray mein kya khayaal hai ?"
haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .,mein kahoon ga ke mein apni zindagi mein behtareen mumkina duniya ke liye jeena chahta hon. yeh shayad mere bachpan mein bohat ziyada video games khailnay ka nateeja hai .
hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?,hamaray paas barhatay hue bijli nahi thi. bohat kuch samajhata hai. lol .
kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?,kya bijli nah honay se aap ko mukhtalif pas manzar ke logon ke sath ziyada hamdardi karne mein madad millti hai aur ya aap ko un logon se thora sa doori mehsoos hoti hai jo nahi samajte hain ?
"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye .",yeh un logon ke sath hamdardi karna aasaan banata hai jo cheezon ki kami ke baghair barray hue hain. yaqeen nahi hai ke yeh mujhe aam tor par logon ke sath hamdardi karta hai. tum kahan pallay barhay ?
yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?,"mein ryasthaye mutahidda mein pila barha, lekin mere walidain tarkin watan thay aur un ke tamam paisay ka dhoka dahi ka shikaar ho gaye, is liye hum thori der ke liye khandan ke sath rehne ke liye taiwan chalay gaye ."
"netflix mein mukhtalif mozuaat par zabardast dastawizi filme hain, mein ne khaas tor par jungli jungli malik ko pasand kya aur wazahat ki, jaisa ke shows ke liye aap ko' arbon' dekhna chahiye umeed hai ke aap inhen pasand karen ge !",yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?",un ke saaray paisay? kisi shakhs ya tanzeem ki taraf se ?
"oh theek hai, pehlay hi jungli jungli malik dekha hai. arbon ke baray mein kya hai ?","netflix mein mukhtalif mozuaat par zabardast dastawizi filme hain, mein ne khaas tor par jungli jungli malik ko pasand kya aur wazahat ki, jaisa ke shows ke liye aap ko' arbon' dekhna chahiye umeed hai ke aap inhen pasand karen ge !",yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !,"mein waqai samajhney ke liye bohat chhota tha, lekin bzahir aisay log hain jo asiayi tarkin watan ko apne hi ristoran ke kaarobar mein sarmaya kaari karne ka jhansa dete hain. mein jaanta hon ke is ka dosra hissa yeh tha ke meri maa bemaar ho gayi thi, aur hamaray paas insurance nahi thi. sach poucheen to, mein waqai mein nahi jaanta ke waqai kya sunhwa ba muqabla mere walidain kya chahtay hain ke log sochen. mein sirf itna jaanta hon ke aik minute mein mein America mein tha, aur phir unhon ne mujhe taiwan jane walay hawai jahaaz mein bithaya, aur mein ne phir kabhi apna samaan nahi dekha. kuch tareeqon se, is ne mujhe ziyada jazbati bana diya. kya aap kahin ge ke aap apne pas manzar ke nateejay mein ziyada bunyaad parast aur amli hain ?"
yeh wall street hadge fund ke maalik ki zindagi par mabni hai ke jab woh usay tabah karne ki koshish karta hai to woh kaisay paisa kamata hai aur hukoomat se larta hai. bohat achi terhan se banaya gaya hai aur aik acha plot hai .,"oh theek hai, pehlay hi jungli jungli malik dekha hai. arbon ke baray mein kya hai ?","netflix mein mukhtalif mozuaat par zabardast dastawizi filme hain, mein ne khaas tor par jungli jungli malik ko pasand kya aur wazahat ki, jaisa ke shows ke liye aap ko' arbon' dekhna chahiye umeed hai ke aap inhen pasand karen ge !",yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !,haae !
mein ne abhi friends ka 1 season dekha hai mujhe usay aik aur koshish karni chahiye halaank kya aap ne  ko dekha hai ?,yeh wall street hadge fund ke maalik ki zindagi par mabni hai ke jab woh usay tabah karne ki koshish karta hai to woh kaisay paisa kamata hai aur hukoomat se larta hai. bohat achi terhan se banaya gaya hai aur aik acha plot hai .,"oh theek hai, pehlay hi jungli jungli malik dekha hai. arbon ke baray mein kya hai ?","netflix mein mukhtalif mozuaat par zabardast dastawizi filme hain, mein ne khaas tor par jungli jungli malik ko pasand kya aur wazahat ki, jaisa ke shows ke liye aap ko' arbon' dekhna chahiye umeed hai ke aap inhen pasand karen ge !",yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?,hello !
abhi tak nahi kya hai ?,mein ne abhi friends ka 1 season dekha hai mujhe usay aik aur koshish karni chahiye halaank kya aap ne  ko dekha hai ?,yeh wall street hadge fund ke maalik ki zindagi par mabni hai ke jab woh usay tabah karne ki koshish karta hai to woh kaisay paisa kamata hai aur hukoomat se larta hai. bohat achi terhan se banaya gaya hai aur aik acha plot hai .,"oh theek hai, pehlay hi jungli jungli malik dekha hai. arbon ke baray mein kya hai ?","netflix mein mukhtalif mozuaat par zabardast dastawizi filme hain, mein ne khaas tor par jungli jungli malik ko pasand kya aur wazahat ki, jaisa ke shows ke liye aap ko' arbon' dekhna chahiye umeed hai ke aap inhen pasand karen ge !",yahan bhi wohi! mein poora waqt filme aur net flix shows dekhnay mein guzaarne ka tasawwur karoon ga. kya aap ke paas mere liye net flix ki koi sifarshaat hain ?,"kuch ziyada nahi, mein ghar baith kar aaraam karoon ga, aap ka kya haal hai ?",kya aap ke paas Christmas ke liye chudiyon ka koi mansoobah hai ?
